antenna_id,latitude,longitude
60577_150,5.455,-3.252
60571_150,5.455,-3.252
60572_150,5.455,-3.252
60573_150,5.455,-3.252
674305_2442,5.455,-3.252
674306_2442,5.455,-3.252
674307_2442,5.455,-3.252
60907_1442,5.455,-3.252
60908_1442,5.455,-3.252
60909_1442,5.455,-3.252
60901_1442,5.455,-3.252
60904_1442,5.455,-3.252
60907,5.455,-3.252
60902_1442,5.455,-3.252
60905_1442,5.455,-3.252
60908,5.455,-3.252
60903_1442,5.455,-3.252
60906_1442,5.455,-3.252
60909,5.455,-3.252
60570_1442,5.455,-3.252
60578_1442,5.455,-3.252
60579_1442,5.455,-3.252
57465_704,4.426,-7.512
57466_704,4.426,-7.512
57467_704,4.426,-7.512
57461_704,4.426,-7.512
57462_704,4.426,-7.512
57463_704,4.426,-7.512
57460_7092,4.426,-7.512
57468_7092,4.426,-7.512
57469_7092,4.426,-7.512
61475_406,7.763,-3.008
61476_406,7.763,-3.008
61477_406,7.763,-3.008
61471_406,7.763,-3.008
61472_406,7.763,-3.008
61473_406,7.763,-3.008
61470_4011,7.763,-3.008
61478_4011,7.763,-3.008
61479_4011,7.763,-3.008
50145_405,7.243,-3.308
50146_405,7.243,-3.308
50147_405,7.243,-3.308
50141_405,7.243,-3.308
50142_405,7.243,-3.308
50143_405,7.243,-3.308
22341_4011,7.243,-3.308
22344_4011,7.243,-3.308
22347_4011,7.243,-3.308
22342_4011,7.243,-3.308
22345_4011,7.243,-3.308
22348_4011,7.243,-3.308
22343_4011,7.243,-3.308
22346_4011,7.243,-3.308
22349_4011,7.243,-3.308
50140_4011,7.243,-3.308
50148_4011,7.243,-3.308
50149_4011,7.243,-3.308
60341_310,9.909,-6.236
60342_310,9.909,-6.236
60343_310,9.909,-6.236
60340_3071,9.909,-6.236
60348_3071,9.909,-6.236
60349_3071,9.909,-6.236
23291_804,6.724,-5.409
23292_804,6.724,-5.409
23293_804,6.724,-5.409
23290_8031,6.724,-5.409
23298_8031,6.724,-5.409
23299_8031,6.724,-5.409
57441_405,7.113,-4.021
57442_405,7.113,-4.021
57443_405,7.113,-4.021
635393_5011,7.113,-4.021
635394_5011,7.113,-4.021
635395_5011,7.113,-4.021
57440_4011,7.113,-4.021
57448_4011,7.113,-4.021
57449_4011,7.113,-4.021
1140225_2281,5.376490116,-3.99251008
1140245_2281,5.376490116,-3.99251008
57381_1281,5.376490116,-3.99251008
57382_1281,5.376490116,-3.99251008
1141013_2281,5.376490116,-3.99251008
57391_1281,5.376490116,-3.99251008
57392_1281,5.376490116,-3.99251008
1139477_2281,5.376490116,-3.99251008
1139457_2281,5.376490116,-3.99251008
1139733_2281,5.376490116,-3.99251008
57371_1281,5.376490116,-3.99251008
57372_1281,5.376490116,-3.99251008
1139989_2281,5.376490116,-3.99251008
1140501_2281,5.376490116,-3.99251008
1140757_2281,5.376490116,-3.99251008
385_102,5.337359905,-3.948999882
386_102,5.337359905,-3.948999882
387_102,5.337359905,-3.948999882
654593_2271,5.337359905,-3.948999882
654594_2271,5.337359905,-3.948999882
654595_2271,5.337359905,-3.948999882
54101_1271,5.337359905,-3.948999882
54104_1271,5.337359905,-3.948999882
54107_1271,5.337359905,-3.948999882
54102_1271,5.337359905,-3.948999882
54105_1271,5.337359905,-3.948999882
54108_1271,5.337359905,-3.948999882
54103_1271,5.337359905,-3.948999882
54106_1271,5.337359905,-3.948999882
54109_1271,5.337359905,-3.948999882
380_1271,5.337359905,-3.948999882
388_1271,5.337359905,-3.948999882
389_1271,5.337359905,-3.948999882
345_143,5.300059795,-3.981319904
346_143,5.300059795,-3.981319904
347_143,5.300059795,-3.981319904
654869_2401,5.300059795,-3.981319904
654870_2401,5.300059795,-3.981319904
654871_2401,5.300059795,-3.981319904
654849_2401,5.300059795,-3.981319904
654850_2401,5.300059795,-3.981319904
654851_2401,5.300059795,-3.981319904
28321_1401,5.300059795,-3.981319904
28324_1401,5.300059795,-3.981319904
28327_1401,5.300059795,-3.981319904
28322_1401,5.300059795,-3.981319904
28325_1401,5.300059795,-3.981319904
28328_1401,5.300059795,-3.981319904
28323_1401,5.300059795,-3.981319904
28326_1401,5.300059795,-3.981319904
28329_1401,5.300059795,-3.981319904
340_1401,5.300059795,-3.981319904
348_1401,5.300059795,-3.981319904
349_1401,5.300059795,-3.981319904
20165_134,5.328619957,-4.105559826
20166_134,5.328619957,-4.105559826
20167_134,5.328619957,-4.105559826
655125_2372,5.328619957,-4.105559826
655126_2372,5.328619957,-4.105559826
655127_2372,5.328619957,-4.105559826
655105,5.328619957,-4.105559826
655106,5.328619957,-4.105559826
655107,5.328619957,-4.105559826
64651_1372,5.328619957,-4.105559826
64654_1372,5.328619957,-4.105559826
64657_1372,5.328619957,-4.105559826
64652_1372,5.328619957,-4.105559826
64655_1372,5.328619957,-4.105559826
64658_1372,5.328619957,-4.105559826
64653_1372,5.328619957,-4.105559826
64656_1372,5.328619957,-4.105559826
64659_1372,5.328619957,-4.105559826
265_136,5.303390026,-4.077400208
266_136,5.303390026,-4.077400208
267_136,5.303390026,-4.077400208
261_136,5.303390026,-4.077400208
262_136,5.303390026,-4.077400208
263_136,5.303390026,-4.077400208
662293_2351,5.303390026,-4.077400208
662294_2351,5.303390026,-4.077400208
662295_2351,5.303390026,-4.077400208
662273_2351,5.303390026,-4.077400208
662274_2351,5.303390026,-4.077400208
662275_2351,5.303390026,-4.077400208
791_1351,5.303390026,-4.077400208
794_1351,5.303390026,-4.077400208
797_1351,5.303390026,-4.077400208
792_1351,5.303390026,-4.077400208
795_1351,5.303390026,-4.077400208
798_1351,5.303390026,-4.077400208
793_1351,5.303390026,-4.077400208
796_1351,5.303390026,-4.077400208
799_1351,5.303390026,-4.077400208
260_1351,5.303390026,-4.077400208
268_1351,5.303390026,-4.077400208
269_1351,5.303390026,-4.077400208
755_102,5.337359905,-3.948999882
756_102,5.337359905,-3.948999882
757_102,5.337359905,-3.948999882
751_102,5.337359905,-3.948999882
752_102,5.337359905,-3.948999882
753_102,5.337359905,-3.948999882
664085_2271,5.337359905,-3.948999882
664086_2271,5.337359905,-3.948999882
664087_2271,5.337359905,-3.948999882
664065_2271,5.337359905,-3.948999882
664066_2271,5.337359905,-3.948999882
664067_2271,5.337359905,-3.948999882
1221_1271,5.337359905,-3.948999882
1224_1271,5.337359905,-3.948999882
1227_1271,5.337359905,-3.948999882
1222_1271,5.337359905,-3.948999882
1225_1271,5.337359905,-3.948999882
1228_1271,5.337359905,-3.948999882
1223_1271,5.337359905,-3.948999882
1226_1271,5.337359905,-3.948999882
1229_1271,5.337359905,-3.948999882
505_101,5.330319881,-3.99368
506_101,5.330319881,-3.99368
507_101,5.330319881,-3.99368
664853_2101,5.330319881,-3.99368
664854_2101,5.330319881,-3.99368
664855_2101,5.330319881,-3.99368
664833_2101,5.330319881,-3.99368
664834_2101,5.330319881,-3.99368
664835_2101,5.330319881,-3.99368
911_1101,5.330319881,-3.99368
914_1101,5.330319881,-3.99368
917_1101,5.330319881,-3.99368
912_1101,5.330319881,-3.99368
915_1101,5.330319881,-3.99368
918_1101,5.330319881,-3.99368
913_1101,5.330319881,-3.99368
916_1101,5.330319881,-3.99368
919_1101,5.330319881,-3.99368
165_118,5.376840115,-3.945749998
166_118,5.376840115,-3.945749998
167_118,5.376840115,-3.945749998
661781_2191,5.376840115,-3.945749998
661782_2191,5.376840115,-3.945749998
661783_2191,5.376840115,-3.945749998
761_1191,5.376840115,-3.945749998
764_1191,5.376840115,-3.945749998
767_1191,5.376840115,-3.945749998
762_1191,5.376840115,-3.945749998
765_1191,5.376840115,-3.945749998
768_1191,5.376840115,-3.945749998
763_1191,5.376840115,-3.945749998
766_1191,5.376840115,-3.945749998
769_1191,5.376840115,-3.945749998
355_117,5.362070084,-3.972959995
356_117,5.362070084,-3.972959995
357_117,5.362070084,-3.972959995
351_117,5.362070084,-3.972959995
352_117,5.362070084,-3.972959995
353_117,5.362070084,-3.972959995
663829_2271,5.362070084,-3.972959995
663830_2271,5.362070084,-3.972959995
663831_2271,5.362070084,-3.972959995
861_1271,5.362070084,-3.972959995
864_1271,5.362070084,-3.972959995
867_1271,5.362070084,-3.972959995
862_1271,5.362070084,-3.972959995
865_1271,5.362070084,-3.972959995
868_1271,5.362070084,-3.972959995
863_1271,5.362070084,-3.972959995
866_1271,5.362070084,-3.972959995
869_1271,5.362070084,-3.972959995
350_1271,5.362070084,-3.972959995
358_1271,5.362070084,-3.972959995
359_1271,5.362070084,-3.972959995
20215_135,5.342130184,-4.089670181
20216_135,5.342130184,-4.089670181
20217_135,5.342130184,-4.089670181
655381_2351,5.342130184,-4.089670181
655382_2351,5.342130184,-4.089670181
655383_2351,5.342130184,-4.089670181
655361_2351,5.342130184,-4.089670181
655362_2351,5.342130184,-4.089670181
655363_2351,5.342130184,-4.089670181
24671_1351,5.342130184,-4.089670181
24674_1351,5.342130184,-4.089670181
24677_1351,5.342130184,-4.089670181
24672_1351,5.342130184,-4.089670181
24675_1351,5.342130184,-4.089670181
24678_1351,5.342130184,-4.089670181
24673_1351,5.342130184,-4.089670181
24676_1351,5.342130184,-4.089670181
24679_1351,5.342130184,-4.089670181
655_117,5.352009773,-3.993149996
656_117,5.352009773,-3.993149996
657_117,5.352009773,-3.993149996
651_117,5.352009773,-3.993149996
652_117,5.352009773,-3.993149996
667669_2281,5.352009773,-3.993149996
667670_2281,5.352009773,-3.993149996
667671_2281,5.352009773,-3.993149996
667649_2281,5.352009773,-3.993149996
667650_2281,5.352009773,-3.993149996
667651_2281,5.352009773,-3.993149996
1101_1281,5.352009773,-3.993149996
1104_1281,5.352009773,-3.993149996
1107_1281,5.352009773,-3.993149996
1102_1281,5.352009773,-3.993149996
1105_1281,5.352009773,-3.993149996
1108_1281,5.352009773,-3.993149996
1103_1281,5.352009773,-3.993149996
1106_1281,5.352009773,-3.993149996
1109_1281,5.352009773,-3.993149996
650_1281,5.352009773,-3.993149996
658_1281,5.352009773,-3.993149996
659_1281,5.352009773,-3.993149996
195_117,5.35323,-3.965650082
196_117,5.35323,-3.965650082
197_117,5.35323,-3.965650082
191_117,5.35323,-3.965650082
192_117,5.35323,-3.965650082
193_117,5.35323,-3.965650082
781_1271,5.35323,-3.965650082
784_1271,5.35323,-3.965650082
787_1271,5.35323,-3.965650082
782_1271,5.35323,-3.965650082
785_1271,5.35323,-3.965650082
788_1271,5.35323,-3.965650082
783_1271,5.35323,-3.965650082
786_1271,5.35323,-3.965650082
789_1271,5.35323,-3.965650082
190_1271,5.35323,-3.965650082
198_1271,5.35323,-3.965650082
199_1271,5.35323,-3.965650082
662017_2271,5.35323,-3.965650082
662018_2271,5.35323,-3.965650082
662019_2271,5.35323,-3.965650082
325_117,5.378419876,-3.9677701
326_117,5.378419876,-3.9677701
327_117,5.378419876,-3.9677701
321_117,5.378419876,-3.9677701
322_117,5.378419876,-3.9677701
323_117,5.378419876,-3.9677701
663317_2191,5.378419876,-3.9677701
663318_2191,5.378419876,-3.9677701
663319_2191,5.378419876,-3.9677701
663297_2191,5.378419876,-3.9677701
663298_2191,5.378419876,-3.9677701
663299_2191,5.378419876,-3.9677701
841_1191,5.378419876,-3.9677701
844_1191,5.378419876,-3.9677701
847_1191,5.378419876,-3.9677701
842_1191,5.378419876,-3.9677701
845_1191,5.378419876,-3.9677701
848_1191,5.378419876,-3.9677701
843_1191,5.378419876,-3.9677701
846_1191,5.378419876,-3.9677701
849_1191,5.378419876,-3.9677701
555_102,5.330319881,-3.99368
556_102,5.330319881,-3.99368
557_102,5.330319881,-3.99368
665621_2101,5.330319881,-3.99368
665622_2101,5.330319881,-3.99368
665623_2101,5.330319881,-3.99368
961_1101,5.330319881,-3.99368
964_1101,5.330319881,-3.99368
967_1101,5.330319881,-3.99368
962_1101,5.330319881,-3.99368
965_1101,5.330319881,-3.99368
968_1101,5.330319881,-3.99368
963_1101,5.330319881,-3.99368
966_1101,5.330319881,-3.99368
969_1101,5.330319881,-3.99368
565_101,5.317749977,-4.015359879
566_101,5.317749977,-4.015359879
567_101,5.317749977,-4.015359879
665877_2061,5.317749977,-4.015359879
665878_2061,5.317749977,-4.015359879
665879_2061,5.317749977,-4.015359879
665857_2061,5.317749977,-4.015359879
665858_2061,5.317749977,-4.015359879
665859_2061,5.317749977,-4.015359879
1011_1061,5.317749977,-4.015359879
1014_1061,5.317749977,-4.015359879
1017_1061,5.317749977,-4.015359879
1012_1061,5.317749977,-4.015359879
1015_1061,5.317749977,-4.015359879
1018_1061,5.317749977,-4.015359879
1013_1061,5.317749977,-4.015359879
1016_1061,5.317749977,-4.015359879
1019_1061,5.317749977,-4.015359879
615_101,5.330420017,-4.006710052
616_101,5.330420017,-4.006710052
617_101,5.330420017,-4.006710052
611_101,5.330420017,-4.006710052
612_101,5.330420017,-4.006710052
613_101,5.330420017,-4.006710052
666645_2101,5.330420017,-4.006710052
666646_2101,5.330420017,-4.006710052
666647_2101,5.330420017,-4.006710052
1051_1101,5.330420017,-4.006710052
1054_1101,5.330420017,-4.006710052
1057_1101,5.330420017,-4.006710052
1052_1101,5.330420017,-4.006710052
1055_1101,5.330420017,-4.006710052
1058_1101,5.330420017,-4.006710052
1053_1101,5.330420017,-4.006710052
1056_1101,5.330420017,-4.006710052
1059_1101,5.330420017,-4.006710052
645_102,5.341750145,-3.97942996
646_102,5.341750145,-3.97942996
647_102,5.341750145,-3.97942996
641_109,5.341750145,-3.97942996
642_109,5.341750145,-3.97942996
643_109,5.341750145,-3.97942996
667413_2101,5.341750145,-3.97942996
667414_2101,5.341750145,-3.97942996
667415_2101,5.341750145,-3.97942996
1091_1101,5.341750145,-3.97942996
1094_1101,5.341750145,-3.97942996
1097_1101,5.341750145,-3.97942996
1092_1101,5.341750145,-3.97942996
1095_1101,5.341750145,-3.97942996
1098_1101,5.341750145,-3.97942996
1093_1101,5.341750145,-3.97942996
1096_1101,5.341750145,-3.97942996
1099_1101,5.341750145,-3.97942996
675_108,5.361859798,-3.988780022
676_108,5.361859798,-3.988780022
677_108,5.361859798,-3.988780022
667925_2281,5.361859798,-3.988780022
667926_2281,5.361859798,-3.988780022
667927_2281,5.361859798,-3.988780022
1121_1281,5.361859798,-3.988780022
1124_1281,5.361859798,-3.988780022
1127_1281,5.361859798,-3.988780022
1122_1281,5.361859798,-3.988780022
1125_1281,5.361859798,-3.988780022
1128_1281,5.361859798,-3.988780022
1123_1281,5.361859798,-3.988780022
1126_1281,5.361859798,-3.988780022
1129_1281,5.361859798,-3.988780022
667905_2281,5.361859798,-3.988780022
667906_2281,5.361859798,-3.988780022
667907_2281,5.361859798,-3.988780022
28311_1401,5.293139935,-3.987390041
28314_1401,5.293139935,-3.987390041
28317_1401,5.293139935,-3.987390041
28312_1401,5.293139935,-3.987390041
28315_1401,5.293139935,-3.987390041
28318_1401,5.293139935,-3.987390041
28313_1401,5.293139935,-3.987390041
28316_1401,5.293139935,-3.987390041
28319_1401,5.293139935,-3.987390041
672277_2192,5.293139935,-3.987390041
672278_2192,5.293139935,-3.987390041
672279_2192,5.293139935,-3.987390041
672257_2192,5.293139935,-3.987390041
672258_2192,5.293139935,-3.987390041
672259_2192,5.293139935,-3.987390041
1811_1192,5.293139935,-3.987390041
1814_1192,5.293139935,-3.987390041
1817_1192,5.293139935,-3.987390041
1812_1192,5.293139935,-3.987390041
1815_1192,5.293139935,-3.987390041
1818_1192,5.293139935,-3.987390041
1813_1192,5.293139935,-3.987390041
1816_1192,5.293139935,-3.987390041
1819_1192,5.293139935,-3.987390041
1755_118,5.293139935,-3.987390041
1756_118,5.293139935,-3.987390041
1757_118,5.293139935,-3.987390041
663041_2271,5.362070084,-3.972959995
663042_2271,5.362070084,-3.972959995
663043_2271,5.362070084,-3.972959995
315_117,5.362070084,-3.972959995
316_117,5.362070084,-3.972959995
317_117,5.362070084,-3.972959995
663061_2271,5.362070084,-3.972959995
663062_2271,5.362070084,-3.972959995
663063_2271,5.362070084,-3.972959995
831_1271,5.362070084,-3.972959995
834_1271,5.362070084,-3.972959995
837_1271,5.362070084,-3.972959995
832_1271,5.362070084,-3.972959995
835_1271,5.362070084,-3.972959995
838_1271,5.362070084,-3.972959995
833_1271,5.362070084,-3.972959995
836_1271,5.362070084,-3.972959995
839_1271,5.362070084,-3.972959995
405_117,5.363070011,-3.937870026
406_117,5.363070011,-3.937870026
407_117,5.363070011,-3.937870026
658709_2271,5.363070011,-3.937870026
658710_2271,5.363070011,-3.937870026
658711_2271,5.363070011,-3.937870026
55151_1271,5.363070011,-3.937870026
55154_1271,5.363070011,-3.937870026
55157_1271,5.363070011,-3.937870026
55152_1271,5.363070011,-3.937870026
55155_1271,5.363070011,-3.937870026
55158_1271,5.363070011,-3.937870026
55153_1271,5.363070011,-3.937870026
55156_1271,5.363070011,-3.937870026
55159_1271,5.363070011,-3.937870026
1085_118,5.378059864,-3.93659997
1086_118,5.378059864,-3.93659997
1087_118,5.378059864,-3.93659997
655893_2191,5.378059864,-3.93659997
655894_2191,5.378059864,-3.93659997
655895_2191,5.378059864,-3.93659997
655873_2191,5.378059864,-3.93659997
655874_2191,5.378059864,-3.93659997
655875_2191,5.378059864,-3.93659997
65451_1191,5.378059864,-3.93659997
65454_1191,5.378059864,-3.93659997
65457_1191,5.378059864,-3.93659997
65452_1191,5.378059864,-3.93659997
65455_1191,5.378059864,-3.93659997
65458_1191,5.378059864,-3.93659997
65453_1191,5.378059864,-3.93659997
65456_1191,5.378059864,-3.93659997
65459_1191,5.378059864,-3.93659997
715_101,5.317989826,-4.02244997
716_101,5.317989826,-4.02244997
717_101,5.317989826,-4.02244997
668437_2061,5.317989826,-4.02244997
668438_2061,5.317989826,-4.02244997
668439_2061,5.317989826,-4.02244997
668417_2061,5.317989826,-4.02244997
668418_2061,5.317989826,-4.02244997
668419_2061,5.317989826,-4.02244997
1141_1061,5.317989826,-4.02244997
1144_1061,5.317989826,-4.02244997
1147_1061,5.317989826,-4.02244997
1142_1061,5.317989826,-4.02244997
1145_1061,5.317989826,-4.02244997
1148_1061,5.317989826,-4.02244997
1143_1061,5.317989826,-4.02244997
1146_1061,5.317989826,-4.02244997
1149_1061,5.317989826,-4.02244997
20235_111,5.374750137,-4.0144701
20236_111,5.374750137,-4.0144701
20237_111,5.374750137,-4.0144701
656149_2581,5.374750137,-4.0144701
656150_2581,5.374750137,-4.0144701
656151_2581,5.374750137,-4.0144701
656129_2581,5.374750137,-4.0144701
656130_2581,5.374750137,-4.0144701
656131_2581,5.374750137,-4.0144701
57201_1581,5.374750137,-4.0144701
57204_1581,5.374750137,-4.0144701
57207_1581,5.374750137,-4.0144701
57202_1581,5.374750137,-4.0144701
57205_1581,5.374750137,-4.0144701
57208_1581,5.374750137,-4.0144701
57203_1581,5.374750137,-4.0144701
57206_1581,5.374750137,-4.0144701
57209_1581,5.374750137,-4.0144701
20230_1581,5.374750137,-4.0144701
20238_1581,5.374750137,-4.0144701
20239_1581,5.374750137,-4.0144701
1175_108,5.394020081,-3.974319935
1176_108,5.394020081,-3.974319935
1177_108,5.394020081,-3.974319935
656405_2191,5.394020081,-3.974319935
656406_2191,5.394020081,-3.974319935
656407_2191,5.394020081,-3.974319935
656385_2191,5.394020081,-3.974319935
656386_2191,5.394020081,-3.974319935
656387_2191,5.394020081,-3.974319935
65321_1191,5.394020081,-3.974319935
65324_1191,5.394020081,-3.974319935
65327_1191,5.394020081,-3.974319935
65322_1191,5.394020081,-3.974319935
65325_1191,5.394020081,-3.974319935
65328_1191,5.394020081,-3.974319935
65323_1191,5.394020081,-3.974319935
65326_1191,5.394020081,-3.974319935
65329_1191,5.394020081,-3.974319935
575_118,5.346,-3.89
576_118,5.346,-3.89
577_118,5.346,-3.89
666133_2192,5.346,-3.89
666134_2192,5.346,-3.89
666135_2192,5.346,-3.89
1031_1192,5.346,-3.89
1034_1192,5.346,-3.89
1037_1192,5.346,-3.89
1032_1192,5.346,-3.89
1035_1192,5.346,-3.89
1038_1192,5.346,-3.89
1033_1192,5.346,-3.89
1036_1192,5.346,-3.89
1039_1192,5.346,-3.89
666113_2192,5.346,-3.89
666114_2192,5.346,-3.89
666115_2192,5.346,-3.89
625_108,5.381480217,-3.985379934
626_108,5.381480217,-3.985379934
627_108,5.381480217,-3.985379934
666901_2191,5.381480217,-3.985379934
666902_2191,5.381480217,-3.985379934
666903_2191,5.381480217,-3.985379934
666881_2191,5.381480217,-3.985379934
666882_2191,5.381480217,-3.985379934
666883_2191,5.381480217,-3.985379934
1061_1191,5.381480217,-3.985379934
1064_1191,5.381480217,-3.985379934
1067_1191,5.381480217,-3.985379934
1062_1191,5.381480217,-3.985379934
1065_1191,5.381480217,-3.985379934
1068_1191,5.381480217,-3.985379934
1063_1191,5.381480217,-3.985379934
1066_1191,5.381480217,-3.985379934
1069_1191,5.381480217,-3.985379934
1155_108,5.37059021,-4.00658989
1156_108,5.37059021,-4.00658989
1157_108,5.37059021,-4.00658989
656661_2281,5.37059021,-4.00658989
656662_2281,5.37059021,-4.00658989
656663_2281,5.37059021,-4.00658989
65351_1281,5.37059021,-4.00658989
65354_1281,5.37059021,-4.00658989
65357_1281,5.37059021,-4.00658989
65352_1281,5.37059021,-4.00658989
65355_1281,5.37059021,-4.00658989
65358_1281,5.37059021,-4.00658989
65353_1281,5.37059021,-4.00658989
65356_1281,5.37059021,-4.00658989
65359_1281,5.37059021,-4.00658989
1150_1281,5.37059021,-4.00658989
1158_1281,5.37059021,-4.00658989
1159_1281,5.37059021,-4.00658989
656641_2281,5.37059021,-4.00658989
656642_2281,5.37059021,-4.00658989
656643_2281,5.37059021,-4.00658989
20155_102,5.344669819,-3.97123003
20156_102,5.344669819,-3.97123003
20157_102,5.344669819,-3.97123003
656917_2101,5.344669819,-3.97123003
656918_2101,5.344669819,-3.97123003
656919_2101,5.344669819,-3.97123003
656897_2101,5.344669819,-3.97123003
656898_2101,5.344669819,-3.97123003
656899_2101,5.344669819,-3.97123003
65301_1101,5.344669819,-3.97123003
65304_1101,5.344669819,-3.97123003
65307_1101,5.344669819,-3.97123003
65302_1101,5.344669819,-3.97123003
65305_1101,5.344669819,-3.97123003
65308_1101,5.344669819,-3.97123003
65303_1101,5.344669819,-3.97123003
65306_1101,5.344669819,-3.97123003
65309_1101,5.344669819,-3.97123003
370_1101,5.344669819,-3.97123003
378_1101,5.344669819,-3.97123003
379_1101,5.344669819,-3.97123003
20175_111,5.383450031,-4.017869949
20176_111,5.383450031,-4.017869949
20177_111,5.383450031,-4.017869949
657173_2111,5.383450031,-4.017869949
657174_2111,5.383450031,-4.017869949
657175_2111,5.383450031,-4.017869949
657153_2111,5.383450031,-4.017869949
657154_2111,5.383450031,-4.017869949
657155_2111,5.383450031,-4.017869949
23081_1111,5.383450031,-4.017869949
23084_1111,5.383450031,-4.017869949
23087_1111,5.383450031,-4.017869949
23082_1111,5.383450031,-4.017869949
23085_1111,5.383450031,-4.017869949
23088_1111,5.383450031,-4.017869949
23083_1111,5.383450031,-4.017869949
23086_1111,5.383450031,-4.017869949
23089_1111,5.383450031,-4.017869949
1000_1111,5.383450031,-4.017869949
1008_1111,5.383450031,-4.017869949
1009_1111,5.383450031,-4.017869949
1165_108,5.416289806,-3.98052001
1166_108,5.416289806,-3.98052001
1167_108,5.416289806,-3.98052001
657429_2581,5.416289806,-3.98052001
657430_2581,5.416289806,-3.98052001
657431_2581,5.416289806,-3.98052001
657409_2581,5.416289806,-3.98052001
657410_2581,5.416289806,-3.98052001
657411_2581,5.416289806,-3.98052001
1551_1581,5.416289806,-3.98052001
1554_1581,5.416289806,-3.98052001
1557_1581,5.416289806,-3.98052001
1552_1581,5.416289806,-3.98052001
1555_1581,5.416289806,-3.98052001
1558_1581,5.416289806,-3.98052001
1553_1581,5.416289806,-3.98052001
1556_1581,5.416289806,-3.98052001
1559_1581,5.416289806,-3.98052001
1775_126,5.398690224,-4.009809971
1776_126,5.398690224,-4.009809971
1777_126,5.398690224,-4.009809971
657685_2581,5.398690224,-4.009809971
657686_2581,5.398690224,-4.009809971
657687_2581,5.398690224,-4.009809971
657665_2581,5.398690224,-4.009809971
657666_2581,5.398690224,-4.009809971
657667_2581,5.398690224,-4.009809971
1541_1581,5.398690224,-4.009809971
1544_1581,5.398690224,-4.009809971
1547_1581,5.398690224,-4.009809971
1542_1581,5.398690224,-4.009809971
1545_1581,5.398690224,-4.009809971
1548_1581,5.398690224,-4.009809971
1543_1581,5.398690224,-4.009809971
1546_1581,5.398690224,-4.009809971
1549_1581,5.398690224,-4.009809971
662549_2271,5.327159882,-3.958519936
662550_2271,5.327159882,-3.958519936
662551_2271,5.327159882,-3.958519936
275_102,5.327159882,-3.958519936
276_102,5.327159882,-3.958519936
277_102,5.327159882,-3.958519936
811_1271,5.327159882,-3.958519936
814_1271,5.327159882,-3.958519936
817_1271,5.327159882,-3.958519936
812_1271,5.327159882,-3.958519936
815_1271,5.327159882,-3.958519936
818_1271,5.327159882,-3.958519936
813_1271,5.327159882,-3.958519936
816_1271,5.327159882,-3.958519936
819_1271,5.327159882,-3.958519936
7415_102,5.337359905,-3.948999882
7416_102,5.337359905,-3.948999882
7417_102,5.337359905,-3.948999882
7411_102,5.337359905,-3.948999882
7412_102,5.337359905,-3.948999882
7413_102,5.337359905,-3.948999882
664597_2271,5.337359905,-3.948999882
664598_2271,5.337359905,-3.948999882
664599_2271,5.337359905,-3.948999882
664577_2271,5.337359905,-3.948999882
664578_2271,5.337359905,-3.948999882
664579_2271,5.337359905,-3.948999882
17911_1271,5.337359905,-3.948999882
17914_1271,5.337359905,-3.948999882
17917_1271,5.337359905,-3.948999882
17912_1271,5.337359905,-3.948999882
17915_1271,5.337359905,-3.948999882
17918_1271,5.337359905,-3.948999882
17913_1271,5.337359905,-3.948999882
17916_1271,5.337359905,-3.948999882
17919_1271,5.337359905,-3.948999882
735_137,5.367809772,-4.077129841
736_137,5.367809772,-4.077129841
737_137,5.367809772,-4.077129841
669205_2371,5.367809772,-4.077129841
669206_2371,5.367809772,-4.077129841
669207_2371,5.367809772,-4.077129841
669185_2371,5.367809772,-4.077129841
669186_2371,5.367809772,-4.077129841
669187_2371,5.367809772,-4.077129841
1191_1371,5.367809772,-4.077129841
1194_1371,5.367809772,-4.077129841
1197_1371,5.367809772,-4.077129841
1192_1371,5.367809772,-4.077129841
1195_1371,5.367809772,-4.077129841
1198_1371,5.367809772,-4.077129841
1193_1371,5.367809772,-4.077129841
1196_1371,5.367809772,-4.077129841
1199_1371,5.367809772,-4.077129841
730_1371,5.367809772,-4.077129841
738_1371,5.367809772,-4.077129841
739_1371,5.367809772,-4.077129841
415_117,5.355199814,-3.955950022
416_117,5.355199814,-3.955950022
417_117,5.355199814,-3.955950022
658965_2191,5.355199814,-3.955950022
658966_2191,5.355199814,-3.955950022
658967_2191,5.355199814,-3.955950022
658945_2191,5.355199814,-3.955950022
658946_2191,5.355199814,-3.955950022
658947_2191,5.355199814,-3.955950022
55001_1191,5.355199814,-3.955950022
55004_1191,5.355199814,-3.955950022
55007_1191,5.355199814,-3.955950022
55002_1191,5.355199814,-3.955950022
55005_1191,5.355199814,-3.955950022
55008_1191,5.355199814,-3.955950022
55003_1191,5.355199814,-3.955950022
55006_1191,5.355199814,-3.955950022
55009_1191,5.355199814,-3.955950022
20205_135,5.347760201,-4.079919815
20206_135,5.347760201,-4.079919815
20207_135,5.347760201,-4.079919815
657941_2351,5.347760201,-4.079919815
657942_2351,5.347760201,-4.079919815
657943_2351,5.347760201,-4.079919815
657921_2351,5.347760201,-4.079919815
657922_2351,5.347760201,-4.079919815
657923_2351,5.347760201,-4.079919815
24661_1351,5.347760201,-4.079919815
24664_1351,5.347760201,-4.079919815
24667_1351,5.347760201,-4.079919815
24662_1351,5.347760201,-4.079919815
